SCC: ,NOX (kg),PM25-PRI (kg),SO2 (kg),VOC (kg),SCC_descriptions,total[Emissions],total[NOx],total[PRI],total[SO2],total[VOC],total[NH3],tot_deathsE,deaths_whiteE,death_blackE,death_nativeE,death_asianE,death_otherE,death_latinoE,death_povertyE,death_twoxpovE,tot_deathsnox,deaths_whitenox,death_blacknox,death_nativenox,death_asiannox,death_othernox,death_latinonox,death_povertynox,death_twoxpovnox,tot_deathspri,deaths_whitepri,death_blackpri,death_nativepri,death_asianpri,death_otherpri,death_latinopri,death_povertypri,death_twoxpovpri,tot_deathsvoc,deaths_whitevoc,death_blackvoc,death_nativevoc,death_asianvoc,death_othervoc,death_latinovoc,death_povertyvoc,death_twoxpovvoc,tot_deathsso2,deaths_whiteso2,death_blackso2,death_nativeso2,death_asianso2,death_otherso2,death_latinoso2,death_povertyso2,death_twoxpovso2,tot_deathsnh3,deaths_whitenh3,death_blacknh3,death_nativenh3,death_asiannh3,death_othernh3,death_latinonh3,death_povertynh3,death_twoxpovnh3
2310011450,0,0,0,110973181.740682,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Wellhead""",3533.4898297226,212.7877878983,1744.9377847806,658.4132695791,97.6122210508,819.7387664138,1758.5796871089,1089.6359100319,193.31175131,19.3928866376,38.2165510737,40.6653367121,377.3572507504,282.7656757315,1054.923362596,130.6391899231,89.7364023192,11.9916372833,1.8761642628,2.2006209323,3.2667320163,21.5676331276,20.5710630035,78.1085981981,826.4923013455,486.3298033958,87.0192111989,8.2754167421,18.4244297429,18.1831237641,208.2603159361,134.885191134,492.0099036479,344.4368876639,228.1709896894,42.4289421602,4.3984240958,7.5681110574,8.7348805637,53.1355401053,54.5719544888,209.2678582772,49.1876011619,28.4550703734,4.3663760551,0.4589363257,0.8949588417,0.9894445221,14.0228150148,7.9749826315,28.8514001443,404.2121404674,254.9281228837,47.2339238608,4.3434342747,9.0631493211,9.410928751,79.2325813527,64.1757512753,244.5835566622
2310010700,,,,20024422.8716775,"""Industrial Processes;Oil and Gas Production: SIC 13;Crude Petroleum; Oil well fugitives""",830.1482785232,60.7947604317,480.9306166682,108.2561481804,17.0905310504,163.0762221925,308.6603738636,222.4519945452,26.8516468027,1.5880313777,7.5956898427,6.0764315818,44.0965791672,41.7168302151,203.5451837375,25.0089666316,19.4366469228,1.5169378877,0.1401994655,0.447490381,0.4481292422,3.0195626871,3.2820447774,16.3821241335,156.8958851799,109.4818149758,11.6312179378,0.8446234026,3.8818984658,3.1369201582,27.9194097556,20.7944690964,104.3717915841,52.8131275057,39.5360053096,6.1759586361,0.2277866439,1.3487771246,1.0195468936,4.5050529182,7.4210131819,34.3333658502,5.9792621253,4.4204298252,0.3198393873,0.0456661973,0.1075375596,0.1112226914,0.9745664433,0.7742235802,3.941322332,67.7085578404,49.410252815,7.2014920767,0.3286902758,1.805185387,1.3560916529,7.60684562,9.4160293655,44.3408963191
2310011501,0,0,0,12111608.6156753,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Fugitives: Connectors""",543.6500372765,33.356793902,247.5141192235,109.2049284752,10.3794749478,143.194720728,297.422117034,209.0918049243,44.2305622446,2.1577513061,7.135123171,6.3787386757,28.4281369533,45.9703076921,185.9830224589,21.9258097611,16.5495291512,2.6597096341,0.2128389552,0.369843916,0.4808324022,1.6530557309,3.3646796826,13.5475724128,138.5379981527,95.3230478066,22.0512451098,1.0583731974,3.1643602523,2.9875661915,13.9534057262,22.0346492326,85.6050799527,55.8553091509,39.4800663923,8.0643883502,0.3575560257,1.5422167352,1.1939660109,5.2171156601,8.3469821127,35.5394629372,6.7345546427,4.7199288415,1.0136173523,0.064370544,0.1070279159,0.1435917885,0.6860182108,1.0994498245,4.0514315029,74.3124957333,52.9857123272,10.4250036829,0.4642079846,1.9509030931,1.5716903579,6.9149783354,11.1133987608,47.2081574793
2310011020,0,0,0,324326558.313672,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Storage Tanks: Crude Oil""",10148.2665718738,618.1466134767,4825.2722384903,1979.8153961632,256.8861143121,2468.1462094317,4903.9414246578,3091.0470482599,567.5045575933,52.2205895864,120.6756342758,111.4090516983,961.0845408678,776.396560962,2969.9684769776,369.1137763603,255.9923204948,35.0770271303,5.062880027,6.9008846727,8.9573002665,57.1233636854,57.5096027324,222.2261847058,2217.6144690139,1354.172356788,253.5107911618,22.2636644671,58.7541588296,48.7175720125,480.1959241348,352.0421941285,1340.9113927985,1000.320435392,654.7662546547,124.3348650075,11.7292120549,23.0271484344,24.3588908757,162.1040642047,158.4938401032,608.686360231,127.5396289127,76.6447684954,12.3516501385,1.2289530245,2.7625879412,2.5546126179,31.9970565843,20.2234593919,75.7329149482,1166.5601141256,736.2211768401,140.2471635245,11.6701194113,28.6657006826,26.3089571136,223.4469961585,184.534602049,708.9097404744
2310002401,0,0,0,84.9717551805,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil And Gas Production;Pneumatic Pumps: Gas And Oil Wells""",0.0082781184,0.0003285038,0.0042544217,0.001521578,0.0002123276,0.0019612873,0.0029114117,0.0012612898,0.0005408632,9.93151308404874E-06,0.0001138487,4.12877687427059E-05,0.0009441908,0.0005009248,0.0017165205,0.0001405754,0.000071975,2.31595963729331E-05,7.31060976720243E-07,4.86442667118977E-06,2.21811069161674E-06,3.76272624935594E-05,0.000022045,8.53535845058025E-05,0.0015466103,0.0006367899,0.0003176665,0.000004747,0.000058511,2.09766812262507E-05,0.0005079191,0.0002752812,0.0008965698,0.0004940017,0.00022839,7.47562545641248E-05,1.97838149603969E-06,2.06073786878071E-05,0.000007623,0.0001606467,0.000081642,0.0002983665,0.000084373,3.5771397960827E-05,1.644881231456E-05,0.00000024,0.000002817,1.08475298008964E-06,2.80111511864001E-05,1.47268432319861E-05,4.90209272105225E-05,0.0006458512,0.0002883635,0.000108832,2.23509618560891E-06,2.7048882890311E-05,9.38522888781681E-06,0.0002099865,0.0001072297,0.0003872097
2310022051,4941.432521949,29.3696789262,54.0333538086,32.4200340576,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Turbines: Natural Gas""",0.4926883237,0.0195515403,0.2532101608,0.0905596918,0.0126370849,0.1167298458,0.1732788609,0.0750683126,0.032190724,0.0005910945,0.0067759464,0.0024573282,0.0561954551,0.0298136139,0.1021623553,0.0083666197,0.0042837302,0.0013783893,4.35105070758821E-05,0.000289516,0.0001320152,0.0022394585,0.0013120525,0.0050799851,0.0920497898,0.037899885,0.0189066594,0.0002825285,0.0034824072,0.0012484712,0.0302298384,0.0163839515,0.053361242,0.0294014796,0.0135930775,0.0044492665,0.0001177472,0.001226489,0.0004536974,0.009561202,0.0048590821,0.017757865,0.005021624,0.0021290047,0.0009789839,1.42815010043043E-05,0.0001676568,6.45611936700009E-05,0.0016671359,0.0008764963,0.0029175756,0.0384391086,0.0171625224,0.0064773539,0.0001330261,0.0016098681,0.0005585804,0.0124977577,0.0063819887,0.0230455503
2310021202,18879364.8427962,226526.293151195,13060.2049572151,2378732.72811506,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Natural Gas Fired 4Cycle Lean Burn Compressor Engines 50 To 499 HP""",759.0695588876,49.2974558922,335.4807389518,160.6369778114,14.5632173504,199.0911688818,463.9622553404,332.3166898558,74.4700630477,4.7436019202,9.0963052601,10.6396568745,32.6959385504,75.5216045709,282.8605916706,35.6398826264,26.87037923,4.6487332523,0.4721601794,0.5249755542,0.8818595883,2.2417748442,5.8552378385,21.347946031,209.5191430251,149.0362401016,34.1612302464,2.4621544741,3.991850241,4.970362339,14.8973057044,34.8221241708,126.7275802955,91.8297315511,64.945753455,15.5273906087,0.6858291774,2.0050078252,1.9669276905,6.6988228363,14.4562346268,56.8516770808,10.5997298633,7.7665861334,1.5661149623,0.165620658,0.1457380353,0.2604497458,0.6952203324,1.8361945055,6.2259988093,116.2447066078,83.6078780885,18.5410484316,0.9562067891,2.4269034126,2.5568287149,8.15584119,18.5276859248,71.6332998921
2310023511,,,,850168.74638462,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Fugitives: Connectors""",36.720722489,2.0470312684,17.9344837486,6.7800147522,0.8307769553,9.1284157644,24.8868670856,16.5083762751,6.087197602,0.2063261805,0.3991505359,0.468114186,1.2177023417,4.4443314141,14.5769033779,1.5768699801,1.1232192462,0.298171781,0.0228511498,0.0201275915,0.0368399127,0.0756603007,0.2825157823,0.9122721885,12.3787919728,7.9359823341,3.3238251691,0.1040372634,0.1958601796,0.2282065352,0.5908805162,2.2839287654,7.1465098447,4.3348653357,2.9510099717,0.9611377403,0.0301452402,0.0762320215,0.0811269822,0.235213384,0.7342252659,2.6002903137,0.6170211857,0.4154633852,0.1492187385,0.0068321935,0.0078739891,0.0121615939,0.0254712863,0.1156816027,0.3508872427,5.9776474752,4.0817680826,1.3542154699,0.0424530468,0.0990345644,0.1097593251,0.2904169903,1.0276321855,3.5660391054
2310002305,259299.912308083,0.6894606,0.0433160725,9837.2756451077,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil And Gas Production;Flares: Flaring Operations""",12.6228125086,0.6524829078,6.6979565909,1.553727431,0.1944371326,3.5242084464,4.4787667493,3.2255419645,0.3355343504,0.0230132554,0.1138717827,0.0956931668,0.6851122233,0.6145642903,2.9627739065,0.2836758139,0.2219306833,0.0182733382,0.00157728,0.0054002429,0.0055333703,0.0309608991,0.0383311485,0.1848919676,2.1906019008,1.549676168,0.1432398068,0.0117470598,0.05724965,0.0473076223,0.3813815897,0.2989637197,1.4570767281,0.6953467352,0.5146256867,0.0743924907,0.0032512957,0.0168019433,0.0141238853,0.0721514335,0.0988235315,0.4508110228,0.0787613296,0.0592576611,0.0040000429,0.0004985896,0.0014167821,0.0015974046,0.0119908491,0.0102007199,0.0519596067,1.230313589,0.8800065592,0.0956265548,0.0059386795,0.0330012496,0.0271294304,0.1886111138,0.1682360084,0.8179893544
2310022420,0,0,0,602.2097058003,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Dehydrator""",0.0586685232,0.0023281654,0.030151857,0.0107836987,0.0015048039,0.0138999982,0.0206337075,0.008938991,0.0038331997,7.03864271375606E-05,0.0008068664,0.0002926139,0.0066916499,0.0035501459,0.0121652947,0.0009962832,0.0005100994,0.0001641363,5.18115914677638E-06,3.44750760032155E-05,1.57201474055993E-05,0.0002666711,0.0001562371,0.0006049162,0.0109611104,0.0045130466,0.002251363,0.000033643,0.0004146783,0.0001486656,0.0035997138,0.0019509685,0.0063541542,0.0035010792,0.001618641,0.0005298113,1.40211413303451E-05,0.0001460482,5.40255263276753E-05,0.001138532,0.0005786114,0.0021145769,0.0005979668,0.0002535184,0.0001165758,1.70061764848138E-06,1.99642955385537E-05,7.68784037603496E-06,0.0001985199,0.0001043718,0.0003474201,0.0045772645,0.0020436843,0.0007713123,1.58405274294397E-05,0.0001917004,6.65148085635941E-05,0.0014882122,0.0007599566,0.0027442254
2310023602,0,0,0,4038293.88175148,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Venting - Recompletions""",194.273980731,11.0035672355,106.4987501176,23.5005795013,3.2381440468,50.0329398298,68.2348916185,49.0852862773,5.2632100086,0.3174413717,1.7274873482,1.4259517018,10.4155148063,9.3261716469,45.1433887762,4.5763005154,3.5671932575,0.2878637153,0.0238041887,0.0856622658,0.0867324959,0.5250445878,0.6139801023,2.987802258,33.9263318481,23.8765873357,2.2697694273,0.1607547529,0.8774589758,0.7162750043,6.0254862749,4.6018746821,22.5757454181,10.681053504,7.9301020013,1.1669835277,0.0468119734,0.2616758613,0.2136365488,1.0618435923,1.5121211729,6.933884745,1.2201916545,0.9130356621,0.062635276,0.0061649181,0.022089475,0.0240579983,0.1922083215,0.1576416702,0.8060418913,17.8176894102,12.7894800809,1.4755347577,0.0798388385,0.4802377034,0.3849713897,2.6076266198,2.438772592,11.8309454673
2310021302,163969609.29187,1369774.45166622,46911.9690847538,2544818.6754244,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Natural Gas Fired 4Cycle Rich Burn Compressor Engines 50 To 499 HP""",6324.0362323907,374.5390589664,2973.5436548211,1262.0621353109,160.5535610642,1553.3378222282,3275.5581242667,2149.5992771547,489.7009619545,29.555141087,68.8974491841,68.4500280933,469.3552659605,541.4925443479,1972.3629870572,243.5433290794,172.8171266022,31.0659030737,2.7704858944,3.8127857314,5.3754650832,27.7015626819,39.877175436,145.2531215108,1491.6148229971,954.2931316601,222.2951358905,14.2765527239,30.6426497317,30.8593681054,239.247984429,252.9877459743,889.5350226452,652.0357945721,434.0957006041,102.6024170577,5.368374723,15.1728590091,13.9568065636,80.8396365603,103.8711977617,399.236888231,81.968537053,51.7371154609,10.762395305,0.8689151535,1.2448993425,1.5662535636,15.7889581914,14.5382843196,47.4303632806,799.4787093246,532.5595510371,121.7724361252,6.2070447978,17.9101014818,16.5603708504,104.4692047671,128.9485890521,486.9608359538
2310020600,12241713.0992756,184759.924117148,3429.5390035242,4484379.44569042,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Compressor engines""",768.3551049904,36.6694618161,345.303687385,151.5710802105,11.4795802207,223.3312953581,337.1552172299,237.3358121222,39.5746475808,2.4600155341,12.4784917786,6.6489518083,38.6572986883,44.9177358418,225.1272136227,19.1224345058,14.9054321733,1.6034904851,0.114522619,0.4458752955,0.365942511,1.6871714339,2.5319169547,12.5097655889,152.4184045819,108.0797710456,16.9466108572,1.5109103704,5.3686646031,2.983563828,17.5288840698,20.2513417058,101.8596905315,64.9077758208,44.065486126,8.8984234606,0.2656980192,2.7751328763,1.3133957249,7.5896396454,8.7577939274,43.3884611995,5.7478873667,4.3437173719,0.4277209736,0.1078174754,0.1188457989,0.1057629397,0.6440228168,0.7653822558,3.7594599502,94.8855163561,65.8883085071,11.6924323931,0.4597453655,3.7679158506,1.8789223109,11.1981919657,12.6018217621,63.5609070634
2310023302,12691204.4735497,136652.469278745,4139.6997864435,184557.514932355,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;CBM Fired 4Cycle Rich Burn Compressor Engines 50 To 499 HP""",463.2297123746,25.0954052565,224.9518965673,85.6728373433,10.6383580441,116.8712151633,305.379130812,201.2988467161,74.2868918767,2.5077096641,4.8963602808,4.9047010291,17.4846217843,53.8252295202,180.0526875909,18.5158189841,13.2072865052,3.59329196,0.1594281735,0.2353210415,0.3212123947,0.9992789332,3.2332086344,10.8402707177,151.7169863631,96.2598808136,40.571645892,1.5248136479,2.3685999743,2.3236543488,8.6683920746,27.6463337603,88.2037951809,53.3486205125,36.3478751592,11.6967550778,0.2944589007,0.9579470185,0.9297999502,3.1217844614,8.9156098998,32.1974687224,7.5828300178,5.0259730209,1.8159620669,0.1044408708,0.0935481363,0.1130331493,0.4298727914,1.4013476897,4.3478583799,73.9639166429,50.3190736698,16.5133317436,0.4235398915,1.2376606777,1.2145382638,4.2557724492,12.5765792783,44.3272561882
2310023601,0,0,0,8504216.78864895,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Venting - Initial Completions""",416.1384906933,22.0605619754,224.1928269675,50.1469496093,6.5075313904,113.2306207507,145.2715437405,104.4840739821,10.8733393413,0.6900470899,3.726768765,3.0717432259,22.4255711234,19.8631551939,96.281752504,9.3088119899,7.2701470733,0.5899897231,0.0495255364,0.1780130643,0.1791724011,1.0419641855,1.2519066668,6.0819229949,71.7344210637,50.6071956227,4.6710399365,0.3471323846,1.8869021203,1.5324377091,12.6897131419,9.7518593503,47.8033293118,22.3378178161,16.541438984,2.3957703712,0.1000251757,0.546897183,0.4499862219,2.3036998797,3.1640015303,14.5085052011,2.5317012799,1.9008051494,0.1282304066,0.0129893839,0.046355891,0.0507005835,0.392619859,0.3254239241,1.6770509501,39.2883038155,28.1173044581,3.0861370979,0.1800145251,1.0666063248,0.8579597468,5.9802816118,5.3604519206,26.1635047683
2310012512,0,0,0,0.0023245113,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil Production;Fugitives; Flanges: Oil""",1.13760787137996E-07,0.000000005,5.24547656067302E-08,2.47435658867131E-08,2.86397509961049E-09,2.87231521993014E-08,0.000000043,1.98076285108464E-08,0.000000005,1.91992234072936E-10,1.15677060135897E-09,6.99553715114986E-10,1.61368305824431E-08,7.36726162937142E-09,2.53188307047249E-08,2.33994812101311E-09,1.26256459280713E-09,2.46235830338885E-10,1.62641194275332E-11,5.14941597879442E-11,4.2892121283623E-11,7.20497289610172E-10,3.76606679066641E-10,1.39858997361033E-09,1.99192289189181E-08,8.87558580852256E-09,2.53911522039384E-09,8.15355612822052E-11,5.3605178543995E-10,3.15666536996947E-10,7.57127396877548E-09,3.47786290166536E-09,1.16199101141334E-08,9.09632500889842E-09,4.30814852523266E-09,0.000000001,4.59614912784654E-11,2.57022971960648E-10,1.53854528723433E-10,3.36092096168205E-09,1.52682479634328E-09,5.41455520473872E-09,1.1762351308435E-09,5.32741972051408E-10,1.28981751119225E-10,3.65617037044652E-12,2.56026128832525E-11,1.77872751383235E-11,4.67465345697041E-10,2.025076475168E-10,6.85428843425822E-10,1.04218199076543E-08,4.78061703797981E-09,1.13400385487186E-09,4.42725016686804E-11,2.85133697529678E-10,1.68174515268834E-10,0.000000004,1.7729951680128E-09,6.15843653976121E-09
2310021411,371.94585,0,0,0,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Gas Well Dehydrators - Flaring""",0.0119831439,0.0007245501,0.0060360632,0.0017842379,0.0001957286,0.0032425641,0.0044277354,0.0032600959,0.00036682,2.46304774066202E-05,0.0001110128,0.000091347,0.0005738293,0.0006085012,0.0029233531,0.000328467,0.0002620481,2.10141664769325E-05,2.09828749717391E-06,0.000006002,6.15245755495243E-06,0.000031152,4.39008616971182E-05,0.0002146548,0.0020270485,0.0014711149,0.0001485932,1.28203653098402E-05,5.18382114839125E-05,4.29404400517677E-05,0.0002997414,0.0002773008,0.0013455434,0.0008060604,0.0006000552,8.82541135353447E-05,3.52549450392056E-06,2.00542156444688E-05,1.58475750239486E-05,7.83238001823646E-05,0.0001136283,0.0005245244,7.29818966723771E-05,5.68706098721565E-05,4.24250551986855E-06,6.79434287795459E-07,1.32457371052019E-06,1.52267289976666E-06,8.34210019788859E-06,9.63845618435805E-06,0.000048146,0.0011931775,0.0008700071,0.0001047159,5.50689520710346E-06,3.17938478639227E-05,2.48838349660757E-05,0.0001562699,0.0001640329,0.0007904845
2310023513,,,,357660.809753,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Fugitives: Open Ended Lines""",15.5782744671,0.8342161528,7.64682004,2.8501404176,0.3553085724,3.8917892844,10.5096457988,6.9139323783,2.6659147416,0.0722544128,0.1680408909,0.1803965451,0.5091068461,1.8822770476,6.1522726662,0.6393372245,0.4518550966,0.1289089789,0.0074166191,0.0080692624,0.0129857227,0.0301015457,0.1148200472,0.3699691096,5.263255204,3.3420774537,1.4664372267,0.0366242763,0.0828041762,0.0874329414,0.2478791408,0.9742975731,3.036055078,1.8101702048,1.2231591074,0.4139163956,0.0109596483,0.0319440843,0.0321681392,0.0980228319,0.3072053065,1.0855873321,0.2619953509,0.1751084911,0.0660741359,0.002326527,0.0033218067,0.004481358,0.0106830328,0.0492452997,0.1489736582,2.5345558743,1.7215484568,0.5904502638,0.0149263211,0.0418971803,0.0433249557,0.1224086984,0.4366395921,1.5115079369
2310011500,,,,2404466.62695,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Fugitives: All Processes""",70.4512587603,4.4777199514,34.889391103,11.0336459892,1.1554816668,18.89502005,26.874214581,19.9180550914,2.2464740107,0.187437283,0.66352438,0.5522383345,3.3064854477,3.67728952,17.7426805965,2.0757991044,1.6637568515,0.1304314964,0.0165173679,0.0372293965,0.0388578958,0.1890060948,0.275669025,1.3580591986,12.2200810829,8.9484592103,0.8985782519,0.1077724438,0.3045835599,0.2593228664,1.7013647254,1.6597273544,8.1131839064,5.0115414972,3.7373463805,0.5503774187,0.0219723171,0.1254241816,0.0978744834,0.4785467162,0.7046624817,3.2640103991,0.4596002911,0.3611399732,0.0252180136,0.0070443125,0.0079506509,0.0097620452,0.0484852944,0.0596995276,0.303980647,7.1053082045,5.2059578106,0.6418293123,0.0340667157,0.1882956453,0.1463742439,0.8887844708,0.9772942626,4.7021615031
2310022410,0,0,17.691558996,0,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Amine Unit""",0.0017235481,6.83962158778647E-05,0.0008857932,0.0003168005,4.4207733203213E-05,0.0004083504,0.0006061713,0.0002626072,0.0001126106,2.06779294302865E-06,2.37038955896138E-05,8.59633067905758E-06,0.0001965855,0.0001042952,0.0003573886,2.92685366608182E-05,1.49855609286024E-05,4.82194967142696E-06,1.52210706952249E-07,1.01279945602228E-06,4.61822210038547E-07,7.83419362872437E-06,4.58989002527431E-06,1.77710624187935E-05,0.0003220124,0.000132583,6.61398507799133E-05,9.88353842272057E-07,1.21823036082554E-05,4.36745570830792E-06,0.0001057515,0.000057315,0.0001866706,0.0001028537,0.000047552,1.55646465056533E-05,4.11909321219639E-07,4.29056535783584E-06,1.58714725237531E-06,3.3447485488645E-05,1.6998287623423E-05,6.21214618393543E-05,1.75669042176813E-05,7.44779014962911E-06,3.42472893969518E-06,0.00000005,5.86505245558415E-07,2.25851157751577E-07,5.83206849107322E-06,3.06620564938898E-06,1.02064119617469E-05,0.0001344696,6.00387988605325E-05,2.26593968463334E-05,4.65358748162817E-07,5.63172140974283E-06,1.95405410722752E-06,4.37203061421778E-05,2.23257974089368E-05,8.06191108237588E-05
2310002421,0,0,0,6549.1785827586,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil And Gas Production;Cold Vents""",0.3961466855,0.0167097206,0.1906923967,0.0810426227,0.010045172,0.0976567735,0.1458075507,0.0656841319,0.0207249682,0.0005944236,0.0045732643,0.0022598763,0.0519708861,0.0250114707,0.0858701933,0.0076384634,0.0040572671,0.0009591011,4.84502279265746E-05,0.0002004773,0.0001334147,0.002239753,0.0012187203,0.0045902873,0.0711829696,0.0307646146,0.0112869556,0.0002622705,0.0022257476,0.00106325,0.0255801312,0.0125236744,0.0414232109,0.0286329261,0.0134683644,0.0034602486,0.0001351435,0.0009308606,0.0004709387,0.0101673702,0.0047818321,0.0171246477,0.0040933528,0.0018143862,0.0005825869,1.23237983101687E-05,0.0001069181,5.83879496697373E-05,0.0015187498,0.0007082558,0.0023831122,0.0342597279,0.0155794566,0.0044360564,0.0001362353,0.0011092578,0.0005338834,0.0124648384,0.0057789679,0.0203488722
2310023351,3207824.94526123,34184.720497109,1035.5806270071,46407.7536811222,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Lateral Compressors 4 Cycle Rich Burn""",145.4164469137,7.4664042556,71.8690514762,26.3284680225,3.3553018046,36.3972213547,98.4255768753,64.1006986412,26.0594668207,0.5282144391,1.5547390466,1.5106326672,4.6718254247,17.7169232501,57.5295361704,5.7317355515,4.0126059842,1.2438574639,0.0474203469,0.0709431593,0.095836782,0.2610718235,1.0322487567,3.3180439672,49.7456490942,31.2091325636,14.4743271849,0.2724329356,0.7720821813,0.7298560283,2.2878183153,9.2564905378,28.645267159,16.7020791041,11.2015956,3.9517188845,0.083391525,0.2927558071,0.2776208124,0.8949964934,2.8466474814,10.0043975516,2.4719900208,1.635908545,0.6546086449,0.0163860717,0.0310326491,0.0355282849,0.09852583,0.466059253,1.4053348466,23.7405464401,16.0230243046,5.7218147389,0.1085004398,0.3874833883,0.3714699137,1.1282536727,4.1084575831,14.1383502116
2310021251,9505266.75507786,112031.284264642,6585.1980505314,1111722.9892808,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Lateral Compressors 4 Cycle Lean Burn""",614.0474588471,30.9919874447,260.9917572049,135.4247829943,8.800043316,177.8388878872,295.6578614211,212.2677488168,40.4259994727,1.9951004965,9.8877960606,6.5588875305,24.5223293117,41.6596441591,192.936007501,18.3836304709,14.3647161424,1.7813394961,0.1989495681,0.3938939342,0.4428191599,1.2019121888,2.6582213595,11.6518620466,129.3329773309,93.7444470633,17.0244758613,1.0031718424,4.1248024848,2.9648071592,10.4712730442,18.5163721467,83.7812653437,60.7757672428,41.7171245849,9.5033132368,0.2980398171,2.3473236417,1.2855808539,5.6243851559,8.3901270737,40.2296771901,5.3341737402,4.2063267588,0.5006334721,0.0646213903,0.1039878193,0.1304205524,0.3281837534,0.7948321771,3.3373400142,81.7932756406,58.2068219886,11.6116596724,0.4300246642,2.9166093121,1.7343435934,6.8938164809,11.2946366625,53.9113470249
2310023600,18178.584347679,,150780.6968757,393078.234781619,"""Industrial Processes; Oil and Gas Production; CBM; Venting - Compressor Shutdown""",26.326253805,1.2431638885,13.3774344417,4.5013277267,0.6150525441,6.589275204,17.4575219735,10.8789036846,5.1366357009,0.0700770534,0.2905311578,0.2437598535,0.8376145542,3.163063049,10.2002079557,0.9174964819,0.6224556467,0.2232863819,0.0044905154,0.0118178157,0.0126762863,0.0427698369,0.1659576055,0.5317832702,9.1986408482,5.4180006704,3.054069236,0.0364532563,0.1488412318,0.1176319124,0.4236445629,1.7460372213,5.2623370042,2.7375928305,1.8085192124,0.6688799369,0.0121072089,0.0517091167,0.0452761695,0.1511011898,0.4576881279,1.6556110222,0.4429379663,0.2767651516,0.1345778739,0.0020347722,0.0058107386,0.005290379,0.0184590515,0.0850651365,0.2506375128,4.1595193315,2.7525185949,1.0552120011,0.0149886718,0.0723337721,0.06287298,0.2015933159,0.7080247665,2.4991336775
2310023100,1941308.28414537,147539.348793168,0.0180616829,106771.908869412,"""Industrial Processes; Oil and Gas Production; CBM; Dehydrators""",88.6869972922,4.8733764127,43.6632115396,16.1065882016,2.0328848677,22.0109362707,59.5755972612,39.1844433599,14.9483657877,0.4357746835,0.9375560736,1.0144704668,3.0549869812,10.6574027705,34.8920828054,3.6885001689,2.6166302629,0.7279084849,0.0417803954,0.0463589637,0.0736064823,0.1822155843,0.6564431043,2.1427556719,29.8453414785,18.9042250478,8.2510273313,0.230755375,0.4633533272,0.4917953451,1.5041851176,5.5159382255,17.231186469,10.2808123422,6.9873942766,2.3043205019,0.0620532654,0.1773702337,0.181587297,0.5680867776,1.7455549889,6.1621191194,1.4832454126,0.9854572996,0.3723575351,0.0149871793,0.018610332,0.0250822989,0.0667507705,0.2776723424,0.8450535443,14.2670666891,9.6849113615,3.2886004939,0.0861660011,0.2317229228,0.2422915188,0.7333743998,2.4595731411,8.5052204686
2310010000,673629.314565,,,9485300.39264493,"""Industrial Processes;Oil and Gas Production: SIC 13;Crude Petroleum;Total: All Processes""",3665.7626200571,209.419309859,2672.1588288968,258.0014210067,116.4566851159,409.7263751786,705.596538075,245.6781014186,51.5816957422,3.8083609063,45.6669740831,18.7503731209,340.1110343612,152.5200363263,370.5069092122,39.1342283021,13.6236867351,2.8405766924,0.2430626524,1.9345484285,1.0237131425,19.4686407222,9.0610482753,19.5450224271,516.4510788689,175.7288624759,38.5548100918,2.9397401079,29.8508678141,13.6845239458,255.6922757475,117.3341999818,262.0721951353,46.856326733,17.5073495406,3.2605597672,0.1617344638,5.2265747769,1.2562731902,19.4438350221,7.4030344151,28.9264263906,21.2280299102,7.3016764629,1.5568495704,0.1363160755,0.9910767804,0.5571193879,10.6849916821,5.0145258381,10.4673571818,72.8540398564,28.6968186257,4.5814358042,0.2632559678,7.3647213081,1.9868159347,29.9609922329,11.2693421189,45.5029466897
