Sector: ,SCC: ,SCC Descriptions: ,NH3 (kg) Emissions,NOX (kg) Emissions,PM25-PRI (kg) Emissions,SO2 (kg) Emissions,VOC (kg) Emissions,Deaths from NH3 to TotalPop,Deaths from NOX to TotalPop,Deaths from PM25-PRI to TotalPop,Deaths from SO2 to TotalPop,Deaths from VOC to TotalPop,Deaths from NH3 to WhiteNoLat,Deaths from NOX to WhiteNoLat,Deaths from PM25-PRI to WhiteNoLat,Deaths from SO2 to WhiteNoLat,Deaths from VOC to WhiteNoLat,Deaths from NH3 to Black,Deaths from NOX to Black,Deaths from PM25-PRI to Black,Deaths from SO2 to Black,Deaths from VOC to Black,Deaths from NH3 to Native,Deaths from NOX to Native,Deaths from PM25-PRI to Native,Deaths from SO2 to Native,Deaths from VOC to Native,Deaths from NH3 to Asian,Deaths from NOX to Asian,Deaths from PM25-PRI to Asian,Deaths from SO2 to Asian,Deaths from VOC to Asian,Deaths from NH3 to Other,Deaths from NOX to Other,Deaths from PM25-PRI to Other,Deaths from SO2 to Other,Deaths from VOC to Other,Deaths from NH3 to Latino,Deaths from NOX to Latino,Deaths from PM25-PRI to Latino,Deaths from SO2 to Latino,Deaths from VOC to Latino,Deaths from NH3 to Poverty,Deaths from NOX to Poverty,Deaths from PM25-PRI to Poverty,Deaths from SO2 to Poverty,Deaths from VOC to Poverty,Deaths from NH3 to TwoXPov,Deaths from NOX to TwoXPov,Deaths from PM25-PRI to TwoXPov,Deaths from SO2 to TwoXPov,Deaths from VOC to TwoXPov
ptegu,0030701220,"""Industrial Processes;Pulp and Paper and Wood Products;Miscellaneous Paper Processes;Thermomechanical Process""",,356242.47764999996,,521531.58465,88.90413,0,0.681392949475312,0,1.2303466458655974,3.135470472211218e-05,0,0.3451214091792676,0,0.6556757283315205,2.338225160919515e-05,0,0.259051495449604,0,0.42171265049839,6.128162102301218e-07,0,0.0018841447869446485,0,0.003523749076470408,2.3853607631597434e-07,0,0.021667119533281445,0,0.045451745379635596,1.1984419992783429e-06,0,0.019825639381034293,0,0.03628001429932344,1.1054243401500504e-06,0,0.03384314808119331,0,0.06770276304768662,4.817234470964257e-06,0,0.10131530430538072,0,0.15797164580315087,4.286245555244173e-06,0,0.4261376744379305,0,0.8194929926799294,2.0662856230192318e-05
ptegu,0030700110,"""Industrial Processes;Pulp and Paper and Wood Products;Sulfate (Kraft) Pulping;Recovery Furnace/Indirect Contact Evaporator""",11272.045780499999,2.2087786577850003e+06,350882.9193884999,193607.79396,146282.674065,0.013509136147603051,1.820755876444279,2.0697276181371342,0.27418123301699393,0.035962335713594834,0.008021729402952829,1.355522861141071,1.4648471360291215,0.19616318893538845,0.025832342311414555,0.004305009754380751,0.22799381226388366,0.27848772940043004,0.015311204635513059,0.004089181146789495,4.95676619331868e-05,0.014240368493469964,0.013623165894696847,0.002569352685786897,0.0005919162393971532,0.00018554431608126305,0.06592254330500512,0.11226580909869766,0.024752770196837245,0.001872813492701197,0.0002339157856633901,0.04629401800914304,0.0686021064417689,0.01107540975882394,0.0012672066650081548,0.0007133692248248475,0.11078227922245219,0.1319016742933881,0.024309307171414923,0.002308876092086592,0.0024388965335498504,0.23778934207705757,0.2929781741736142,0.03291849830232257,0.005364843299528463,0.00788347469936406,1.231387307977608,1.3704678909092927,0.19434331488436096,0.023157933712049026
ptegu,0050100106,"""Waste Disposal;Solid Waste Disposal - Government;Municipal Incineration;Mass Burn Rotary Waterwall Combustor""",,1.2977812128224997e+06,156680.6249082549,236354.48723774997,7139.251114875,0,2.8668631673305662,5.672922769639452,0.5868212068840059,0.008220499799387137,0,1.8719562911743066,3.5375535542105525,0.41218806761753823,0.00537163571022221,0,0.627096569437374,1.4766087779736063,0.08073954914699827,0.001794015767012015,0,0.00396069443786938,0.006568611126205258,0.0010995954777833906,8.811485975104379e-06,0,0.0750679557175351,0.1383784645598864,0.021054335324597575,0.00020348224724691912,0,0.055987467731692664,0.11617500161966614,0.011080606542804655,0.00015339540620919252,0,0.23279420548998492,0.3976383981942993,0.06065905317156822,0.0006891592311445348,0,0.36898455514848216,0.822490631621747,0.05967882044431342,0.001060709288550384,0,1.9887661341192917,3.785534897290191,0.4296222028598038,0.00573614596722654
ptegu,0030501010,"""Industrial Processes;Mineral Products;Coal Mining""",,,89.69560355324998,,,0,0,0.0008154563059243105,0,0,0,0,0.0005616702728002508,0,0,0,0,0.0001625469575791919,0,0,0,0,3.7548942731364868e-06,0,0,0,0,2.5556622416172138e-05,0,0,0,0,1.9743173874247696e-05,0,0,0,0,4.218438694468628e-05,0,0,0,0,8.861102527641956e-05,0,0,0,0,0.0005785696615004049,0,0
ptegu,0039001299,"""Industrial Processes;In-process Fuel Use;Solid Waste;General""",547.8671651999999,18422.205795,538.4547760947,234.960915,1461.4456422059998,0.0020697023627823906,0.05905323730537648,0.03569166543908197,0.0007554813540246191,0.003208264985599415,0.0010817225938561095,0.02530496292156528,0.01607355072799402,0.00033093353858325444,0.001502895772467587,0.00012975480452559666,0.002302475832411849,0.00155946348057356,3.8679404358322664e-05,0.00013201718680520895,1.3703595106008686e-05,0.00018929244552703088,9.33153096696656e-05,3.569102312326906e-06,8.811908618415295e-06,0.0001972887871310812,0.012583100790011417,0.00841254219263902,9.302504629780137e-05,0.0007421086676450497,7.511512662248056e-05,0.002173462291429584,0.0014460709120441189,2.24262241027446e-05,0.00013010446192339797,0.0005721174583608896,0.016499943041925345,0.008106722833956116,0.00026684803827706905,0.0006923269884856764,0.0003246819227741462,0.006908354815036155,0.0035755969070843086,0.00011456410910372604,0.0003097643430789472,0.0012972174243764498,0.04092436159886009,0.025848716305138113,0.0004780456558448072,0.002331976334277101
ptegu,0020200203,"""Internal Combustion Engines;Industrial;Natural Gas;Turbine: Cogeneration""",1.3025753780117843e+06,9.735357066804977e+06,1.653792127963229e+06,257457.26205855145,486519.0062805313,16.619744608751624,16.380720969598833,29.144579264885174,1.529771810230802,0.3997282663670965,9.14865983568654,10.330061426698277,14.57858461515428,0.7493586726943766,0.23353332275882616,2.3688828588239765,2.4193406618724462,5.694239698846142,0.2481430487591158,0.06596113833051648,0.053707556746776096,0.10344250329350206,0.12830441495047287,0.006816184752951366,0.0022304989687628226,0.7064723279387154,0.5039527455004073,1.1188887778167274,0.07023430527209032,0.015312083281466509,0.25402550339736624,0.3149083370062451,0.5174263755453484,0.025540681177319755,0.007439077712327574,4.087996514791998,2.7090152864698456,7.107135325019735,0.4296789141913712,0.07525214516839711,2.132431978487453,2.6417508568977266,4.875653997702344,0.24481030739471252,0.05976347768221604,11.361484875175565,10.041133147680235,17.64873408562513,0.9458204175290034,0.2501469156497995
ptegu,0050200102,"""Waste Disposal;Solid Waste Disposal - Commercial/Institutional;Incineration;Single Chamber""",2504.9917968,1.498547512899e+06,12841.247219879999,162335.131203,6882.194802014999,0.04569651276973812,3.5149540707359748,0.4154251319396331,0.5806840896546861,0.006488522838049975,0.028016354518810994,2.6420660245175482,0.2534028444495981,0.39490995709912163,0.004893273957379734,0.005859321063361001,0.343986307799635,0.055753884822412544,0.06684648832003323,0.0006534440588871068,5.062824293362592e-05,0.004292115870747638,0.0005179689623153674,0.0006642507712953279,7.992779996582696e-06,0.0036389009709943193,0.12647911680395402,0.03255395136448806,0.03320648988462857,0.00023399603460009266,0.0008428172185853463,0.06465705949978037,0.007809979122905602,0.010291740548169937,0.00012063918127993964,0.007288490789886602,0.333473466552537,0.06538650399623212,0.0747651634831026,0.0005791768710854406,0.004999025158125402,0.3369208269542489,0.046184951390133656,0.062434911063938156,0.0006040961185405589,0.03338156236295351,2.5730415281099885,0.3016845601439124,0.42372830848792475,0.004784524120763614
ptegu,0031390003,"""Industrial Processes;Electrical Equipment;Process Heaters;Natural Gas""",,1428.7165846500002,155.6910897,7.641309973499999,66.15447031800001,0,0.002583552986136442,0.0021218751387673614,4.991665257774027e-05,3.994720472461154e-05,0,0.0019582609444229147,0.001511558997670424,3.6743646773830934e-05,3.364494253678494e-05,0,0.00041498883285088226,0.0004133223893462712,7.136150942418255e-06,3.3317460126561975e-06,0,6.153145380462539e-06,4.283093376555842e-06,9.498765857275449e-08,8.378562267646067e-08,0,4.496664763095365e-05,4.602910569740978e-05,1.6038485765012637e-06,6.776714354024608e-07,0,4.3601546799234145e-05,3.86275825160009e-05,9.938221155621067e-07,7.044756401614705e-07,0,0.00011558186827764567,0.00010805396962357897,3.3441965387396495e-06,1.5045835996958758e-06,0,0.00038615510441425025,0.00032936443851918105,6.90542622246173e-06,5.505872752146985e-06,0,0.0016174782736249433,0.0013179439400502824,3.3143789048934546e-05,2.560113258823577e-05
ptegu,0010300206,"""External Combustion Boilers;Commercial/Institutional;Bituminous/Subbituminous Coal;Pulverized Coal: Dry Bottom (Bituminous Coal)""",207.25094917500002,4.34999743425e+06,69181.77569292,8.32528210425e+06,22427.42757,0.0007766033006867186,6.103730702005033,0.3139509777210283,21.433549050196348,0.007929760990849737,0.000564812543832799,4.81288707681727,0.23547624228554878,15.640095480446183,0.006091026823791712,0.00010594349689324129,0.48191967469176183,0.031073625846876146,2.6589487503924767,0.000649179750887378,3.836593263265299e-06,0.032682703817151146,0.002040948813989014,0.08317021665224075,4.7226680848451583e-05,2.5272869227602834e-05,0.2992783162292113,0.011407915643384437,0.728026099015581,0.0005349066425535447,1.539937828013191e-05,0.13174274498054978,0.006421944729788617,0.4117094370381858,0.00019379872573215128,6.133842037314268e-05,0.3452201995596427,0.027530300620107962,1.911599083658672,0.0004136223938428683,0.00011056743444573386,0.9470171684454058,0.04530780106118348,2.9492456779298326,0.001316722323988084,0.0005147488272967359,3.3453177959814373,0.19399000888073162,14.248552957534597,0.003771227016458165
ptegu,0030510199,"""Industrial Processes;Mineral Products;Bulk Materials Conveyors;Other Not Classified""",,,4528.679222686499,,,0,0,0.22771308449501235,0,0,0,0,0.12592948428135448,0,0,0,0,0.04330680326935651,0,0,0,0,0.0003617730426426774,0,0,0,0,0.00637872751707325,0,0,0,0,0.0053736190733934324,0,0,0,0,0.04636267630126832,0,0,0,0,0.0369189255159609,0,0,0,0,0.13901516140028228,0,0
ptegu,0039090006,"""Industrial Processes;In-process Fuel Use;Fuel Storage - Fixed Roof Tanks;Oil No. 6: Working Loss""",,,,,9.5254425,0,0,0,0,2.0025135020017762e-05,0,0,0,0,1.229815828798987e-05,0,0,0,0,5.871395834235454e-06,0,0,0,0,3.6788505574410335e-08,0,0,0,0,3.079670948023914e-07,0,0,0,0,2.9211305849296255e-07,0,0,0,0,1.2187120570205006e-06,0,0,0,0,4.233761243264125e-06,0,0,0,0,1.125343628334385e-05
ptegu,0020300203,"""Internal Combustion Engines;Commercial/Institutional;Natural Gas;Turbine: Cogeneration""",284148.9937236,1.787218777581165e+06,312419.14278436586,53576.485418205746,89709.47209857828,2.4249844349545815,3.674925696893967,12.366434473077074,0.14262637332378258,0.08322271998055147,1.2140961059029034,1.8639051114323082,5.5411405732954755,0.07528035486930601,0.03947381614039486,0.2935080431858423,0.5661179967674909,1.307199948823327,0.025606717629330016,0.010349367432541157,0.009196850658798078,0.015123051760349754,0.03648523876464467,0.000658076102103921,0.00029778016813775983,0.19827523387549173,0.3081401931959924,2.2250376315113627,0.007164423547783487,0.011061125933951796,0.07009399806416097,0.08872327369337567,0.4611491593968781,0.0028297805112163944,0.002535265887439279,0.6398142020726778,0.8329160666363337,2.7954219434903944,0.031087020540868444,0.019505364466826578,0.33639824356217907,0.5609722309436348,1.7390188243252442,0.023930619321650852,0.011938401211507181,1.6147849148517732,2.328612793744223,8.029190167404701,0.08652613933980996,0.053720506429064396
ptegu,0010301302,"""External Combustion Boilers;Commercial/Institutional;Liquid Waste;Waste Oil""",0,0,0,698.5324499999999,0,0,0,0,0.0011780259034311754,0,0,0,0,0.001011297991865254,0,0,0,0,3.744000902471537e-05,0,0,0,0,1.8778752889490178e-06,0,0,0,0,1.7944454760450257e-05,0,0,0,0,4.040992179288246e-05,0,0,0,0,6.905564023429959e-05,0,0,0,0,0.0001568882148710801,0,0,0,0,0.000804887172692196,0
ptegu,0010100224,"""External Combustion Boilers;Electric Generation;Bituminous/Subbituminous Coal;Spreader Stoker (Subbituminous Coal)""",150.29539825995,1.9001207549399997e+06,106404.54448147048,2.745596309685e+06,13691.440136624999,0.0009443737904485638,4.4086006559981605,1.7458386295281059,12.043822308376015,0.010433322941457403,0.0006800728244162802,3.443769083162483,1.3009481478289915,8.348503148755395,0.00822963593015568,0.000125251767988285,0.42819834823521635,0.2026114894537628,1.660126745926234,0.000977664112990978,3.4749513792609667e-06,0.02111576222841385,0.008444054152942783,0.029552944789791535,5.880420934480746e-05,3.464435162729129e-05,0.11602216651879935,0.05371654886750609,0.5072551106070181,0.0002467559708698591,1.849204784861391e-05,0.12201498905340466,0.050792480314943544,0.23061365677262677,0.0003195841262748522,8.24378480874707e-05,0.27748030863238243,0.12932590995703894,1.2677707137296785,0.0006008785857892291,0.00013287838635133028,0.7007010041943837,0.2760917134730907,1.6431649215727968,0.0016689766819398474,0.0006299206607281222,2.755111695644573,1.1077223708659916,8.114067930073876,0.006514512932262211
ptegu,0039001099,"""Industrial Processes;In-process Fuel Use;Liquified Petroleum Gas;General""",0,27.026855519999998,0.386097936,2.89573452,0.96524484,0,4.319886938615207e-06,6.490473854276245e-07,7.56312595014237e-07,1.00370612683498e-07,0,4.164910098050637e-06,6.254638756775661e-07,7.224797637315269e-07,9.685665462774449e-08,0,1.740597147800485e-08,2.8164514720081268e-09,4.426747476289486e-09,3.9815567291375854e-10,0,2.225831410134138e-08,3.5025778340120726e-09,4.2695306794719204e-09,5.293083581432562e-10,0,2.3253189379757432e-08,3.541276579409532e-09,5.848297617250468e-09,5.150151482291762e-10,0,5.0999522685822884e-08,7.517437029537552e-09,1.0493305576129349e-08,1.1404529333195066e-09,0,4.105988676575397e-08,6.205774176273687e-09,8.794956357523266e-09,9.310270479766897e-10,0,5.840278818519507e-07,8.918612622951621e-08,1.0301485491135936e-07,1.3668272835592728e-08,0,2.818513556485202e-06,4.234052679554391e-07,4.866988395199979e-07,6.560824086308362e-08
ptegu,0040600135,"""Petroleum and Solvent Evaporation;Transportation and Marketing of Petroleum Products;Tank Cars and Trucks;Distillate Oil: Submerged Loading (Normal Service)""",,,,,0.6350294999999999,0,0,0,0,2.6621341602878554e-06,0,0,0,0,7.103643778844603e-07,0,0,0,0,1.2581066304874742e-07,0,0,0,0,4.4079864941784066e-09,0,0,0,0,2.75167859033928e-07,0,0,0,0,5.260441998607051e-08,0,0,0,0,1.493778847890026e-06,0,0,0,0,4.990909771052683e-07,0,0,0,0,1.482811004664684e-06
ptegu,0039000701,"""Industrial Processes;In-process Fuel Use;Process Gas;Coke Oven or Blast Furnace""",,163.2933,1839.77118,181.437,435.44879999999995,0,0.00043910892341685737,0.09754061252607431,0.000990729269236595,0.0008150148482023261,0,0.0002773850395956928,0.05885174187588368,0.0007736332661177446,0.00048176870438837406,0,5.604810182708884e-05,0.013613069935714235,5.714900371074248e-05,0.00011903365039688409,0,4.920200473414629e-07,0.0001022743953952414,2.013305817611533e-06,7.665959865360807e-07,0,1.1064106496648335e-05,0.002472243974391639,3.7303458031640216e-05,1.8826812768731243e-05,0,9.459635846382843e-06,0.002087090874602365,2.5246532830422374e-05,1.7043667302720533e-05,0,8.466001787630152e-05,0.020414191115672425,9.538369934729252e-05,0.0001775754144352325,0,6.784405049611202e-05,0.015918981806602034,0.00010792928237834976,0.00013650485728465323,0,0.00027737066209526553,0.060177856886036905,0.0007112680671732783,0.0004973154698090268
ptegu,0030501046,"""Industrial Processes;Mineral Products;Coal Mining""",,,3937.1828999999993,,,0,0,0.03451963556583743,0,0,0,0,0.021703410722182584,0,0,0,0,0.009293048370525267,0,0,0,0,0.00013558869108535408,0,0,0,0,0.0005696480611455302,0,0,0,0,0.00046742189183358255,0,0,0,0,0.0023505176252425425,0,0,0,0,0.006463823314121871,0,0,0,0,0.020208032178587125,0,0
ptegu,0030600105,"""Industrial Processes;Petroleum Industry;Process Heaters;Natural Gas-fired""",,725.748,4.535925,272.15549999999996,,0,0.0006895207219121913,1.967790404182062e-05,0.0006544938384436962,0,0,0.0005649354143849398,1.4830270603437131e-05,0.000490469445515552,0,0,4.566922847708549e-05,1.868593482910386e-06,7.596071286207065e-05,0,0,4.646687598661228e-06,1.1277296424133913e-07,2.770959177282041e-06,0,0,1.2313323440795604e-05,4.971261496494885e-07,1.7904031690206377e-05,0,0,1.1711914174015332e-05,3.7285650012586155e-07,1.2234967014425981e-05,0,0,5.0244153692614966e-05,1.996284331971397e-06,5.5153722371898076e-05,0,0,9.031944944234495e-05,2.6871452099769696e-06,9.043592256454696e-05,0,0,0.00045159050160791415,1.2980670010161152e-05,0.0004292797280783158,0
ptegu,0050300103,"""Waste Disposal;Solid Waste Disposal - Industrial;Incineration;Controlled Air""",,32694.947399999994,535.41151515,3692.24295,707.6043,0,0.11009480671231384,0.03432208212467874,0.018806507078097303,0.0015892044988522506,0,0.06397990186712675,0.01904697403977598,0.01456750901151403,0.0008675324926450328,0,0.011682085312070926,0.0038836549134600826,0.0011241390490632842,0.00017924278951491406,0,0.00016934034356895302,5.1928539549332345e-05,4.046339362831021e-05,2.30940395318854e-06,0,0.0028848823081816174,0.0009053964390999044,0.000664806960167989,3.9636282632881405e-05,0,0.002309273274720086,0.0007203019702133995,0.0004726193630057779,3.288410330710982e-05,0,0.029069323282278268,0.00971382612526202,0.0019369692424076731,0.0004675994216374173,0,0.024468870841823774,0.00808186349921755,0.0020916720917795125,0.00038984996767095633,0,0.060826854400339345,0.01828480850251131,0.01341641412406443,0.0008276157458582795
ptegu,0040388801,"""Petroleum and Solvent Evaporation;Petroleum Product Storage at Refineries;Fugitive Emissions;Specify in Comments Field""",,,,,130.63464,0,0,0,0,0.00010123758157604217,0,0,0,0,7.004642384569954e-05,0,0,0,0,1.1060082432728154e-05,0,0,0,0,1.6653723514134225e-07,0,0,0,0,2.0057524459662843e-06,0,0,0,0,1.7448246043928277e-06,0,0,0,0,1.6213960979572663e-05,0,0,0,0,1.4373033002006565e-05,0,0,0,0,6.472366524169598e-05
ptegu,0010300901,"""External Combustion Boilers;Commercial/Institutional;Wood/Bark Waste;Bark-fired Boiler""",0,689.4606,190.50885,879.9694499999999,54.431099999999994,0,0.003764877421532916,0.00588413044524988,0.0057130237642790465,9.098942321221807e-05,0,0.003082573771199073,0.00452377333606751,0.0038600851548697477,7.542501185554885e-05,0,0.00021343453555804713,0.0004817209343496063,0.0008273336693188387,4.31292474213892e-06,0,1.0769774454138812e-05,1.574505409120124e-05,1.1010018710205964e-05,2.797777569752013e-07,0,0.00018354194242641605,0.0003072316530888398,0.00023856181280654089,4.996637933845732e-06,0,7.105994402554078e-05,0.00011248897762415925,0.00010655847091074622,1.7592745227451854e-06,0,0.0002034975083630171,0.0004431705665960699,0.000669474644139053,4.215798070546439e-06,0,0.000970877119609552,0.0014625630113960014,0.0007908783510993706,2.691089238081553e-05,0,0.0018605185090368906,0.003003487640036675,0.0038272482326985498,4.0129434200318524e-05
ptegu,0040301019,"""Petroleum and Solvent Evaporation;Petroleum Product Storage at Refineries;Fixed Roof Tanks (Varying Sizes);Distillate Fuel #2: Breathing Loss (67000 Bbl. Tank Size)""",,,,,6978.565971749998,0,0,0,0,0.005006764544719275,0,0,0,0,0.0030904616663628725,0,0,0,0,0.0005613186389770026,0,0,0,0,3.273641433675578e-05,0,0,0,0,0.00017693508378132866,0,0,0,0,0.00010838318330621016,0,0,0,0,0.0010369295793605903,0,0,0,0,0.0007344742891550059,0,0,0,0,0.0031717382868130155
ptegu,0050100103,"""Waste Disposal;Solid Waste Disposal - Government;Municipal Incineration;Refuse Derived Fuel""",9996.40759275,4.6358663963025e+06,80930.75040035999,414429.0513945,41257.54365714,0.10357689526822492,11.86151996194071,2.571739083222607,1.6004796910399341,0.046342088709106964,0.06692079691584572,6.15342182005491,1.1256950386471598,1.0196298538107675,0.03033919629611692,0.017254342410055107,4.2007782754519125,1.027217981430177,0.288418036506095,0.009693271373546926,0.00023114681660440996,0.04207266939133836,0.007804421506053061,0.0042335829779323805,0.00026239681822160877,0.0051708023191563484,0.4292425400924284,0.1424573080098429,0.08018428790991816,0.0019492241165486777,0.002505573717437247,0.2494293174297424,0.06157659225120265,0.0337793529579537,0.0008509210659126347,0.01149423299137107,0.7865754096483987,0.20698775491502527,0.1742345778835719,0.0032470792323261092,0.010299936460761083,2.7544812980515854,0.5387175429411599,0.19889414866940366,0.01014750387541275,0.076863611065504,6.558504981447376,1.532678463058124,1.118343433960039,0.025639589123633115
ptegu,0010200204,"""External Combustion Boilers;Industrial;Bituminous/Subbituminous Coal;Spreader Stoker""",74.98682347799999,1.6137913964999998e+06,24323.444219999998,763853.39874,3089.87211,0.0002545618862559726,2.301437091741409,0.2671040956968137,3.511735691798695,0.0015292673963901034,0.00014608686206252008,1.2345898677779215,0.17520490526235216,2.4696281149602486,0.0008423716381607901,8.477394744748789e-05,0.8575265844920571,0.06684974256051922,0.7180355854335997,0.000554370464058113,1.3827148075479585e-06,0.013145172710243666,0.0014918769757756602,0.01566505846745979,8.627694606190932e-06,3.178179916785886e-06,0.01950645010967068,0.003241081437915837,0.052938762870707215,1.3891268099034367e-05,4.818973548664065e-06,0.040834163163591806,0.004887332524466386,0.059710761970535285,2.79245378808284e-05,1.4321208341888101e-05,0.1358348365737219,0.015429156329782376,0.19575741054903942,8.208178012619475e-05,4.759760964868127e-05,0.45606080142688166,0.04696629289993684,0.5997080275818165,0.00029203053216783945,0.00014509429944081382,1.2530896244193748,0.15593976261372267,2.0914892018088747,0.0008463209225367226
ptegu,0030502011,"""Industrial Processes;Mineral Products;Stone Quarrying - Processing (See also 305320);Hauling""",,,154.22145,,,0,0,0.0018294659957542097,0,0,0,0,0.0014238122782721373,0,0,0,0,0.00022520665576178717,0,0,0,0,4.916020962782013e-06,0,0,0,0,3.9544555764839036e-05,0,0,0,0,3.5299231827634694e-05,0,0,0,0,0.0001006872542620539,0,0,0,0,0.0002666555022928724,0,0,0,0,0.0011704990966786598,0,0
ptegu,0030510498,"""Industrial Processes;Mineral Products;Bulk Materials Unloading Operation;Mineral: Specify in Comments""",,,6.18337296,,,0,0,0.0001009155146750432,0,0,0,0,7.843444951669786e-05,0,0,0,0,1.2330819625816464e-05,0,0,0,0,1.9056590187111544e-07,0,0,0,0,2.552375972509296e-06,0,0,0,0,1.948535347430103e-06,0,0,0,0,5.45876845986456e-06,0,0,0,0,1.4266705714532734e-05,0,0,0,0,6.547407319820469e-05,0,0
ptegu,0010100604,"""External Combustion Boilers;Electric Generation;Natural Gas;Tangentially Fired Units""",402446.5927599583,2.008777023037815e+07,1.4096439412895103e+06,1.361975702781239e+06,774331.3881208367,3.8069337942568726,41.25372169981578,87.74218444724707,3.294730118124861,1.037420999607101,2.066077674055531,22.926345603945087,38.740784970085556,2.2457343452496836,0.5315051451737047,0.6307931484072795,5.942724026156354,13.857293203281404,0.4695120165085298,0.1576977281375867,0.014892988883732392,0.25116549323762244,0.22211954652079738,0.029878705536854972,0.005100987052009307,0.22399257556188132,2.939401290502916,11.185618488891791,0.09013016825247516,0.08335254949323942,0.0767869946211169,0.8638080171165269,1.9521040657531918,0.07259778106946489,0.020914001474683308,0.7943904085778313,8.330277235481361,21.78426417758297,0.3868771026276105,0.23885058760531727,0.5056408148870909,6.415672580453852,13.996948617775042,0.5024470864569348,0.1646514708136797,2.5847358868729424,26.025378468071178,56.180244107388944,2.075782208748161,0.6579526673872155
ptegu,0040400302,"""Petroleum and Solvent Evaporation;Petroleum Liquids Storage (non-Refinery);Oil and Gas Field Storage and Working Tanks;Fixed Roof Tank: Working Loss""",,,,,1850.6583071849998,0,0,0,0,0.0074884628184630165,0,0,0,0,0.0032175256271694264,0,0,0,0,0.0013107229551734818,0,0,0,0,1.3418669381999826e-05,0,0,0,0,0.000962058882549208,0,0,0,0,0.00019085754643928787,0,0,0,0,0.0017938791515635694,0,0,0,0,0.001499481311441938,0,0,0,0,0.004488362199079041
ptegu,0010200907,"""External Combustion Boilers;Industrial;Wood/Bark Waste;Wood Cogeneration""",199087.04621039997,1.5992721727305003e+06,219704.08632254996,501441.3377955,201949.8136275,0.3449807848787894,0.9096453262691854,1.845547316495433,0.4010200908160254,0.10059467625924362,0.2301712317393022,0.7529840555255782,1.1402155725105265,0.3530815130240808,0.07013637396822561,0.06387816991677696,0.04031812056028362,0.43863056168339404,0.010432759938067002,0.01990199497350005,0.0029988491218155638,0.007883459540359867,0.014921240824153269,0.001617200884176283,0.0005747037185497071,0.008619315817468795,0.022235345872749526,0.04165052646918882,0.00957925793378898,0.0020025858775164526,0.007612400826248172,0.020967641860219363,0.041652728205212416,0.008133231601514941,0.0019883239103933793,0.03170081825970265,0.06525669633132719,0.16847668864781304,0.018176125445269628,0.005990692847952372,0.05297531463404027,0.12247754873690644,0.3520577100284113,0.04904116954884235,0.017200924130740505,0.21385404788389342,0.5922154976478594,1.0565573255663288,0.27216369541583607,0.060749546758873424
ptegu,0010201002,"""External Combustion Boilers;Industrial;Liquified Petroleum Gas (LPG);Propane""",,886.81869675,72.81248246999999,203.95877481,,0,0.000368161089176372,0.0009429338606149037,0.0007307192477366922,0,0,0.0002543021771141377,0.0006524637703268194,0.0005184847431767167,0,0,3.8564816097567913e-05,0.00010655288627329544,7.914575207170862e-05,0,0,6.447735740645046e-07,1.600675367458212e-06,1.3769537689792852e-06,0,0,7.061163787919134e-06,2.0467699345181316e-05,1.639053572110066e-05,0,0,6.4126425999582275e-06,1.6685798815763543e-05,1.2739204410567423e-05,0,0,6.117551586973205e-05,0.00014516302939628992,0.00010258205723104936,0,0,5.1757736918019884e-05,0.00013454480678858665,0.00010489965694746981,0,0,0.000236355660285316,0.0006044931128326493,0.0004678048084102361,0
ptegu,0040299998,"""Petroleum and Solvent Evaporation;Surface Coating Operations;Miscellaneous;Specify in Comments Field""",,,0.78040589625,,50.076612,0,0,0.0001523759564604064,0,2.5509096579665627e-05,0,0,4.055998348912472e-05,0,2.1122237288693613e-05,0,0,8.278500961068971e-06,0,1.8705081252263715e-06,0,0,2.4283587662694133e-07,0,8.189563897964139e-08,0,0,1.6418659386280628e-05,0,5.016097003116746e-07,0,0,3.1167492128686894e-06,0,4.96331103407276e-07,0,0,8.375922723828587e-05,0,1.4365148228274185e-06,0,0,2.890041770641514e-05,0,3.4801179365222697e-06,0,0,8.455535940063331e-05,0,1.6893604595553132e-05
ptegu,0039000288,"""Industrial Processes;In-process Fuel Use;Bituminous Coal;General (Subbituminous)""",,,254.01180000000002,,,0,0,0.002059452589458175,0,0,0,0,0.0013111802564213302,0,0,0,0,0.0005027324633209588,0,0,0,0,7.608208750305768e-06,0,0,0,0,4.857750455914072e-05,0,0,0,0,3.392851485073812e-05,0,0,0,0,0.00015542562615800186,0,0,0,0,0.00035576881890765877,0,0,0,0,0.0012587793937156564,0,0
ptegu,0030501050,"""Industrial Processes;Mineral Products;Coal Mining""",,,7125.257786249999,,,0,0,0.052267798972078935,0,0,0,0,0.039891272466991715,0,0,0,0,0.0064464477206571886,0,0,0,0,0.0002451339005162558,0,0,0,0,0.0009238026523827733,0,0,0,0,0.0015464741987928907,0,0,0,0,0.0032146673414498467,0,0,0,0,0.0067902879129085455,0,0,0,0,0.03439854355934607,0,0
ptegu,0040301197,"""Petroleum and Solvent Evaporation;Petroleum Product Storage at Refineries;Floating Roof Tanks (Varying Sizes);Specify Liquid: Withdrawal Loss""",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
